book_id,wikipedia_url
6238,"https://en.wikipedia.org/wiki/The_Lane_that_Had_No_Turning,_and_Other_Tales_Concerning_the_People_of_Pontiac"
6239,"https://en.wikipedia.org/wiki/The_Lane_that_Had_No_Turning,_and_Other_Tales_Concerning_the_People_of_Pontiac"
6240,"https://en.wikipedia.org/wiki/The_Lane_that_Had_No_Turning,_and_Other_Tales_Concerning_the_People_of_Pontiac"
6241,"https://en.wikipedia.org/wiki/The_Lane_that_Had_No_Turning,_and_Other_Tales_Concerning_the_People_of_Pontiac"
6341,https://de.wikipedia.org/wiki/Nachtst%C3%BCcke_(Hoffmann)
6377,https://en.wikipedia.org/wiki/Tha%C3%AFs_(novel)
6384,https://en.wikipedia.org/wiki/That_Printer_of_Udell%27s
6484,https://en.wikipedia.org/wiki/Ch%C3%A9ri_(novel)
6497,https://en.wikipedia.org/wiki/L%27Assommoir
6499,https://de.wikipedia.org/wiki/Die_Verschw%C3%B6rung_des_Fiesco_zu_Genua
6501,https://en.wikipedia.org/wiki/Suppl%C3%A9ment_au_voyage_de_Bougainville
6501,https://fr.wikipedia.org/wiki/Suppl%C3%A9ment_au_Voyage_de_Bougainville
6504,"https://de.wikipedia.org/wiki/Der_Parasit_oder_Die_Kunst,_sein_Gl%C3%BCck_zu_machen"
6558,https://en.wikipedia.org/wiki/La_Faute_de_l%27Abb%C3%A9_Mouret
6558,https://fr.wikipedia.org/wiki/La_Faute_de_l%27abb%C3%A9_Mouret
6562,https://en.wikipedia.org/wiki/Les_Pr%C3%A9cieuses_ridicules
6563,https://en.wikipedia.org/wiki/L%27%C3%89tourdi_ou_les_Contretemps
6571,https://en.wikipedia.org/wiki/At_the_Sign_of_the_Reine_P%C3%A9dauque
6593,"https://en.wikipedia.org/wiki/The_History_of_Tom_Jones,_a_Foundling"
6598,https://en.wikipedia.org/wiki/The_American_Woman%27s_Home
6626,https://en.wikipedia.org/wiki/Th%C3%A9r%C3%A8se_Raquin
6637,https://de.wikipedia.org/wiki/Der_Alpenk%C3%B6nig_und_der_Menschenfeind
6638,https://de.wikipedia.org/wiki/M%C3%A4rchen-Almanach_auf_das_Jahr_1826
6639,https://de.wikipedia.org/wiki/M%C3%A4rchen-Almanach_auf_das_Jahr_1827
6640,https://de.wikipedia.org/wiki/M%C3%A4rchenalmanach_auf_das_Jahr_1828
6643,https://de.wikipedia.org/wiki/Das_M%C3%A4dchen_aus_der_Feenwelt_oder_Der_Bauer_als_Million%C3%A4r
6646,https://en.wikipedia.org/wiki/Das_K%C3%A4thchen_von_Heilbronn
6698,https://de.wikipedia.org/wiki/Ph%C3%A4nomenologie_des_Geistes
6707,https://en.wikipedia.org/wiki/St_Patrick%27s_Day_(play)
6737,https://en.wikipedia.org/wiki/Noli_Me_T%C3%A1ngere_(novel)
6759,"https://en.wikipedia.org/wiki/The_Adventures_of_Ferdinand,_Count_Fathom"
6760,"https://en.wikipedia.org/wiki/The_Adventures_of_Ferdinand,_Count_Fathom"
6761,"https://en.wikipedia.org/wiki/The_Adventures_of_Ferdinand,_Count_Fathom"
6819,https://de.wikipedia.org/wiki/Der_Engl%C3%A4nder_%E2%80%93_Eine_dramatische_Phantasey
6838,https://fr.wikipedia.org/wiki/Le_Dernier_Jour_d%27un_condamn%C3%A9
6877,https://en.wikipedia.org/wiki/The_Head_of_Kay%27s
6980,https://en.wikipedia.org/wiki/Tales_of_St._Austin%27s
6985,https://en.wikipedia.org/wiki/A_Prefect%27s_Uncle
6994,https://fr.wikipedia.org/wiki/Han_d%27Islande
7011,https://en.wikipedia.org/wiki/L%27Inondation
7022,https://en.wikipedia.org/wiki/A_Midsummer_Night%27s_Dream
7041,https://de.wikipedia.org/wiki/Wie_es_euch_gef%C3%A4llt
7052,https://en.wikipedia.org/wiki/Dr._Heidenhoff%27s_Process
7206,https://de.wikipedia.org/wiki/Die_Geburt_der_Trag%C3%B6die_aus_dem_Geiste_der_Musik
7207,"https://de.wikipedia.org/wiki/Menschliches,_Allzumenschliches"
7207,"https://en.wikipedia.org/wiki/Human,_All_Too_Human"
7214,https://en.wikipedia.org/wiki/Pan_(Hamsun_novel)
7225,https://de.wikipedia.org/wiki/Die_Kom%C3%B6die_der_Irrungen
7241,https://en.wikipedia.org/wiki/La_Fontaine%27s_Fables
7242,https://en.wikipedia.org/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court
7243,https://en.wikipedia.org/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court
7244,https://en.wikipedia.org/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court
7245,https://en.wikipedia.org/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court
7246,https://en.wikipedia.org/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court
7247,https://en.wikipedia.org/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court
7248,https://en.wikipedia.org/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court
7249,https://en.wikipedia.org/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court
7250,https://en.wikipedia.org/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court
7264,https://en.wikipedia.org/wiki/A_Midsummer_Night%27s_Dream
7277,https://en.wikipedia.org/wiki/The_Langs%27_Fairy_Books
7359,https://en.wikipedia.org/wiki/Indian_Summer_(Howells_novel)
7443,https://en.wikipedia.org/wiki/Windy_McPherson%27s_Son
7444,https://en.wikipedia.org/wiki/Psych%C3%A9_(play)
7461,https://en.wikipedia.org/wiki/Th%C3%A9r%C3%A8se_Raquin
7461,https://fr.wikipedia.org/wiki/Th%C3%A9r%C3%A8se_Raquin
7462,https://fr.wikipedia.org/wiki/Contes_%C3%A0_Ninon
7810,https://de.wikipedia.org/wiki/Schatzk%C3%A4stlein_des_rheinischen_Hausfreundes
7858,https://de.wikipedia.org/wiki/L%E2%80%99Arrabbiata
7859,https://de.wikipedia.org/wiki/Der_Diamant_des_Geisterk%C3%B6nigs
7875,https://de.wikipedia.org/wiki/R%C3%B6mische_Elegien
7933,"https://en.wikipedia.org/wiki/Henry_IV,_Part_1"
7939,https://de.wikipedia.org/wiki/Die_Huldigung_der_K%C3%BCnste
7939,https://en.wikipedia.org/wiki/Die_Huldigung_der_K%C3%BCnste
8101,https://en.wikipedia.org/wiki/Bertram_Cope%27s_Year
8126,https://en.wikipedia.org/wiki/Indian_Summer_(Stifter_novel)
8129,https://en.wikipedia.org/wiki/A_Dreamer%27s_Tales
8174,https://en.wikipedia.org/wiki/K%C3%A9raban_the_Inflexible
8175,https://en.wikipedia.org/wiki/K%C3%A9raban_the_Inflexible
8300,https://en.wikipedia.org/wiki/Douay%E2%80%93Rheims_Bible
8343,https://en.wikipedia.org/wiki/Douay%E2%80%93Rheims_Bible
8395,https://en.wikipedia.org/wiki/The_Gods_of_Peg%C4%81na
8416,https://fr.wikipedia.org/wiki/Nouveaux_contes_%C3%A0_Ninon
8453,https://fr.wikipedia.org/wiki/Actes_et_paroles_-_Pendant_l%27exil
8525,https://en.wikipedia.org/wiki/Eve%27s_Diary
8526,https://en.wikipedia.org/wiki/Eve%27s_Diary
8528,https://en.wikipedia.org/wiki/Eve%27s_Diary
8558,https://en.wikipedia.org/wiki/L%27Assommoir
8561,https://en.wikipedia.org/wiki/Une_page_d%27amour
8561,https://fr.wikipedia.org/wiki/Une_page_d%27amour
8563,https://fr.wikipedia.org/wiki/La_Terre_(%C3%89mile_Zola)
8597,https://en.wikipedia.org/wiki/A_Sportsman%27s_Sketches
8600,https://en.wikipedia.org/wiki/L%27Assommoir
8712,https://en.wikipedia.org/wiki/La_Conqu%C3%AAte_de_Plassans
8712,https://fr.wikipedia.org/wiki/La_Conqu%C3%AAte_de_Plassans
8744,https://en.wikipedia.org/wiki/A_Sportsman%27s_Sketches
8774,"https://en.wikipedia.org/wiki/Poems,_in_Two_Volumes"
8775,https://en.wikipedia.org/wiki/Les_Feuilles_d%27automne
8824,"https://en.wikipedia.org/wiki/Poems,_in_Two_Volumes"
8914,"https://en.wikipedia.org/wiki/England,_My_England_and_Other_Stories"
8919,https://de.wikipedia.org/wiki/Pole_Poppensp%C3%A4ler
8926,https://de.wikipedia.org/wiki/In_St._J%C3%BCrgen
8954,https://en.wikipedia.org/wiki/Lady_Audley%27s_Secret
9044,"https://de.wikipedia.org/wiki/Weh_dem,_der_l%C3%BCgt!"
9045,https://de.wikipedia.org/wiki/Die_J%C3%BCdin_von_Toledo_(B%C3%BChnenst%C3%BCck)
9046,https://en.wikipedia.org/wiki/King_Ottocar%3A_His_Rise_and_Fall
9085,https://de.wikipedia.org/wiki/Das_M%C3%A4dchen_von_Treppi
9097,https://en.wikipedia.org/wiki/Robert%27s_Rules_of_Order
9150,"https://en.wikipedia.org/wiki/Dick_Sand,_A_Captain_at_Fifteen"
9235,https://en.wikipedia.org/wiki/A_Virtuoso%27s_Collection
9241,"https://en.wikipedia.org/wiki/The_Snow-Image,_and_Other_Twice-Told_Tales"
9242,"https://en.wikipedia.org/wiki/The_Snow-Image,_and_Other_Twice-Told_Tales"
9301,https://en.wikipedia.org/wiki/Ranald_Bannerman%27s_Boyhood
9327,https://de.wikipedia.org/wiki/Die_z%C3%A4rtlichen_Schwestern
9489,https://en.wikipedia.org/wiki/Michael_O%27Halloran_(novel)
9494,https://de.wikipedia.org/wiki/Der_Schu%C3%9F_von_der_Kanzel
9495,https://de.wikipedia.org/wiki/Die_Hochzeit_des_M%C3%B6nchs
9499,https://en.wikipedia.org/wiki/Le_R%C3%AAve_(novel)
9629,https://en.wikipedia.org/wiki/Ghost_Stories_of_an_Antiquary
9756,"https://en.wikipedia.org/wiki/Leila%3B_or,_The_Siege_of_Granada"
9757,"https://en.wikipedia.org/wiki/Leila%3B_or,_The_Siege_of_Granada"
9758,"https://en.wikipedia.org/wiki/Leila%3B_or,_The_Siege_of_Granada"
9759,"https://en.wikipedia.org/wiki/Leila%3B_or,_The_Siege_of_Granada"
9760,"https://en.wikipedia.org/wiki/Leila%3B_or,_The_Siege_of_Granada"
9761,"https://en.wikipedia.org/wiki/Leila%3B_or,_The_Siege_of_Granada"
9826,https://en.wikipedia.org/wiki/Homeward_Bound%3B_or_The_Chase%3A_A_Tale_of_the_Sea
9828,https://sv.wikipedia.org/wiki/Barnen_ifr%C3%A5n_Frostmofj%C3%A4llet
9880,https://en.wikipedia.org/wiki/The_Woman%27s_Bible
10059,https://en.wikipedia.org/wiki/Aunt_Jane%27s_Nieces_on_Vacation
10123,https://en.wikipedia.org/wiki/Aunt_Jane%27s_Nieces
10124,https://en.wikipedia.org/wiki/Aunt_Jane%27s_Nieces_and_Uncle_John
10136,https://en.wikipedia.org/wiki/Mrs._Beeton%27s_Book_of_Household_Management
10150,https://en.wikipedia.org/wiki/Dracula%27s_Guest
10160,https://fr.wikipedia.org/wiki/Pierre_Nozi%C3%A8re
10349,https://en.wikipedia.org/wiki/Journey_to_the_Centre_of_the_Earth
10353,https://de.wikipedia.org/wiki/Satyros_oder_Der_verg%C3%B6tterte_Waldteufel
10359,https://en.wikipedia.org/wiki/Aunt_Jane%27s_Nieces_at_Millville
10432,https://en.wikipedia.org/wiki/Aunt_Jane%27s_Nieces_Out_West
10434,https://en.wikipedia.org/wiki/Wyandott%C3%A9_(novel)
10442,https://fr.wikipedia.org/wiki/La_Com%C3%A9die_de_la_mort
10468,https://en.wikipedia.org/wiki/Aunt_Jane%27s_Nieces_in_Society
10540,https://en.wikipedia.org/wiki/Mother_Carey%27s_Chickens_(novel)
10542,https://en.wikipedia.org/wiki/The_Boats_of_the_%22Glen_Carrig%22
10554,"https://en.wikipedia.org/wiki/Right_Ho,_Jeeves"
10574,https://en.wikipedia.org/wiki/The_History_of_England_(Hume)
10604,https://fr.wikipedia.org/wiki/Les_Affinit%C3%A9s_%C3%A9lectives
10681,https://en.wikipedia.org/wiki/Roget%27s_Thesaurus
10774,https://fr.wikipedia.org/wiki/R%C3%A9cits_d%27un_soldat
10847,https://en.wikipedia.org/wiki/The_Maid%27s_Tragedy
10868,https://en.wikipedia.org/wiki/Cl%C3%A9rambault_(novel)
10941,https://fi.wikipedia.org/wiki/Jumalainen_n%C3%A4ytelm%C3%A4
11027,https://en.wikipedia.org/wiki/Grimms%27_Fairy_Tales
11035,https://en.wikipedia.org/wiki/Aziyad%C3%A9
11035,https://fr.wikipedia.org/wiki/Aziyad%C3%A9
11042,https://de.wikipedia.org/wiki/Isabelle_(Andr%C3%A9_Gide)
11049,https://en.wikipedia.org/wiki/Eug%C3%A9nie_Grandet
11072,https://fi.wikipedia.org/wiki/Jumalainen_n%C3%A4ytelm%C3%A4
11082,https://en.wikipedia.org/wiki/Old_St._Paul%27s_(novel)
11131,https://en.wikipedia.org/wiki/Pierre_and_Jean
11175,https://fr.wikipedia.org/wiki/L%27Inutile_Beaut%C3%A9
11231,"https://en.wikipedia.org/wiki/Bartleby,_the_Scrivener"
11255,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
11296,https://fi.wikipedia.org/wiki/Ty%C3%B6miehen_vaimo
11323,"https://en.wikipedia.org/wiki/Things_as_They_Are%3B_or,_The_Adventures_of_Caleb_Williams"
11339,https://en.wikipedia.org/wiki/Aesop%27s_Fables
11422,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
11485,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
11544,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
11552,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
11621,https://fr.wikipedia.org/wiki/Le_Mauvais_G%C3%A9nie
11645,https://en.wikipedia.org/wiki/At_the_Sign_of_the_Reine_P%C3%A9dauque
11645,https://fr.wikipedia.org/wiki/La_R%C3%B4tisserie_de_la_reine_P%C3%A9dauque
11657,https://es.wikipedia.org/wiki/La_ni%C3%B1a_de_Luzmela
11709,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
11714,https://fr.wikipedia.org/wiki/Contes_de_la_b%C3%A9casse
11747,https://it.wikipedia.org/wiki/Le_%22demi-vierges%22
11773,https://fi.wikipedia.org/wiki/Kullervo_(Kiven_n%C3%A4ytelm%C3%A4)
11882,"https://en.wikipedia.org/wiki/Colonel_Quaritch,_VC"
11913,https://en.wikipedia.org/wiki/Mr_Meeson%27s_Will
11920,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
11927,https://es.wikipedia.org/wiki/Las_aventuras_del_capit%C3%A1n_Hatteras
11940,https://en.wikipedia.org/wiki/Seitsem%C3%A4n_veljest%C3%A4
12051,"https://en.wikipedia.org/wiki/Dick_Sand,_A_Captain_at_Fifteen"
12055,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
12083,"https://en.wikipedia.org/wiki/Eric,_or,_Little_by_Little"
12122,https://en.wikipedia.org/wiki/The_Monkey%27s_Paw
12137,https://en.wikipedia.org/wiki/La_L%C3%A9gende_des_si%C3%A8cles
12163,https://en.wikipedia.org/wiki/When_the_Sleeper_Wakes
12221,https://en.wikipedia.org/wiki/Beggars%27_Bush
12297,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
12338,https://fr.wikipedia.org/wiki/Contes_d%27une_grand-m%C3%A8re
12342,https://en.wikipedia.org/wiki/The_Nuttall_Encyclop%C3%A6dia
12356,https://en.wikipedia.org/wiki/Bref_r%C3%A9cit
12356,https://it.wikipedia.org/wiki/Bref_r%C3%A9cit
12367,https://fr.wikipedia.org/wiki/Le_P%C3%A9ch%C3%A9_de_monsieur_Antoine
12422,https://en.wikipedia.org/wiki/Journal_of_a_Residence_on_a_Georgian_Plantation_in_1838%E2%80%931839
12534,https://fr.wikipedia.org/wiki/Le_P%C3%A9ch%C3%A9_de_monsieur_Antoine
12546,https://fi.wikipedia.org/wiki/Jumalainen_n%C3%A4ytelm%C3%A4
12604,https://fi.wikipedia.org/wiki/Yl%C3%B6snousemus_(Tolstoi)
12660,https://af.wikipedia.org/wiki/Soll_die_plattdeutsche_Sprache_gepflegt_oder_ausgerottet_werden_-_Gegen_Ersteres_und_f%C3%BCr_Letzteres
12683,https://en.wikipedia.org/wiki/Christine_(Elizabeth_von_Arnim_novel)
12688,https://en.wikipedia.org/wiki/The_Tales_of_Ensign_St%C3%A5l
12688,https://fi.wikipedia.org/wiki/V%C3%A4nrikki_Stoolin_tarinat
12757,https://en.wikipedia.org/wiki/The_Tales_of_Ensign_St%C3%A5l
12757,https://fi.wikipedia.org/wiki/V%C3%A4nrikki_Stoolin_tarinat
12779,https://en.wikipedia.org/wiki/Helen_with_the_High_Hand
12783,https://en.wikipedia.org/wiki/M%C3%A9moires_d%27un_%C3%A2ne
12783,https://fr.wikipedia.org/wiki/M%C3%A9moires_d%27un_%C3%A2ne
12796,https://fi.wikipedia.org/wiki/Margareta_(n%C3%A4ytelm%C3%A4)
12824,https://fi.wikipedia.org/wiki/Leo_ja_Liina
12848,https://es.wikipedia.org/wiki/Las_inquietudes_de_Shanti_And%C3%ADa
12950,https://fr.wikipedia.org/wiki/L%27Immortel_(roman)
12958,"https://en.wikipedia.org/wiki/Pamela%3B_or,_Virtue_Rewarded"
12969,https://fr.wikipedia.org/wiki/L%27Auberge_de_l%27Ange_gardien
12979,https://fr.wikipedia.org/wiki/Le_G%C3%A9n%C3%A9ral_Dourakine
12999,https://fr.wikipedia.org/wiki/Le_C%C3%B4t%C3%A9_de_Guermantes
13013,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_le_bossu
13083,https://en.wikipedia.org/wiki/R.U.R.
13110,https://en.wikipedia.org/wiki/Aunt_Jane%27s_Nieces_at_Work
13129,https://en.wikipedia.org/wiki/Helkavirsi%C3%A4
13129,https://fi.wikipedia.org/wiki/Helkavirsi%C3%A4
13141,https://en.wikipedia.org/wiki/Princess_Priscilla%27s_Fortnight
13174,https://fi.wikipedia.org/wiki/Sylvi_(n%C3%A4ytelm%C3%A4)
13217,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
13264,https://es.wikipedia.org/wiki/Zalaca%C3%ADn_el_aventurero
13338,https://fi.wikipedia.org/wiki/Valehtelijoita%3F
13429,https://en.wikipedia.org/wiki/Nimett%C3%B6mi%C3%A4_lauluja
13440,https://en.wikipedia.org/wiki/Lippincott%27s_Monthly_Magazine
13479,"https://es.wikipedia.org/wiki/Descripci%C3%B3n_geogr%C3%A1fica,_hist%C3%B3rica_y_estad%C3%ADstica_de_Bolivia"
13511,https://en.wikipedia.org/wiki/The_Captain%27s_Daughter
13516,https://es.wikipedia.org/wiki/Expedici%C3%B3n_de_los_catalanes_y_aragoneses_contra_turcos_y_griegos
13547,https://en.wikipedia.org/wiki/The_Rocks_of_Valpr%C3%A9_(novel)
13552,"https://en.wikipedia.org/wiki/Ceylon,_Physical,_Historical_and_Topographical"
13579,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
13583,https://en.wikipedia.org/wiki/Carlyle%E2%80%93Emerson_correspondence
13592,https://fr.wikipedia.org/wiki/L%27Uscoque
13598,https://fr.wikipedia.org/wiki/Jim_l%E2%80%99Indien
13602,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
13610,https://en.wikipedia.org/wiki/Studies_in_the_Psychology_of_Sex_Vol._7
13613,https://en.wikipedia.org/wiki/Studies_in_the_Psychology_of_Sex_Vol._7
13614,https://en.wikipedia.org/wiki/Studies_in_the_Psychology_of_Sex_Vol._7
13615,https://en.wikipedia.org/wiki/Studies_in_the_Psychology_of_Sex_Vol._7
13624,https://en.wikipedia.org/wiki/Holinshed%27s_Chronicles
13654,https://fr.wikipedia.org/wiki/Ida_et_Carm%C3%A9lita
13660,https://en.wikipedia.org/wiki/Carlyle%E2%80%93Emerson_correspondence
13682,https://fi.wikipedia.org/wiki/Is%C3%A4nmaa_(romaani)
13695,https://en.wikipedia.org/wiki/Une_page_d%27amour
13700,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
13704,https://fr.wikipedia.org/wiki/L%27Homme_%C3%A0_l%27oreille_cass%C3%A9e_(roman)
13743,https://fr.wikipedia.org/wiki/Le_C%C3%B4t%C3%A9_de_Guermantes
13765,https://fr.wikipedia.org/wiki/Le_Myst%C3%A8re_de_la_chambre_jaune
13772,https://fr.wikipedia.org/wiki/Les_%C3%89tranges_Noces_de_Rouletabille_(Rouletabille_%C3%A0_la_guerre_II)
13782,https://en.wikipedia.org/wiki/Lady_Rose%27s_Daughter_(novel)
13793,https://en.wikipedia.org/wiki/Nobody%27s_Girl_(novel)
13798,https://en.wikipedia.org/wiki/The_Captain%27s_Daughter
13808,https://fr.wikipedia.org/wiki/L%E2%80%99Assassinat_du_Pont-Rouge
13819,https://fr.wikipedia.org/wiki/Les_Compagnons_de_J%C3%A9hu
13846,https://fr.wikipedia.org/wiki/Discours_de_la_m%C3%A9thode
13847,https://en.wikipedia.org/wiki/WPA_Slave_Narrative_Collection
13851,https://en.wikipedia.org/wiki/La_D%C3%A9b%C3%A2cle
13862,https://en.wikipedia.org/wiki/Rameau%27s_Nephew
13892,https://fr.wikipedia.org/wiki/Le_Meunier_d%27Angibault
13952,https://fr.wikipedia.org/wiki/Vingt_Ans_apr%C3%A8s
13976,https://fi.wikipedia.org/wiki/K%C3%B6yh%C3%A4%C3%A4_kansaa
13985,https://en.wikipedia.org/wiki/V.V.%27s_Eyes
14050,https://fi.wikipedia.org/wiki/Daniel_Hjort_(n%C3%A4ytelm%C3%A4)
14125,https://en.wikipedia.org/wiki/Christopher_Columbus%27s_journal
14156,https://fr.wikipedia.org/wiki/Dictionnaire_des_id%C3%A9es_re%C3%A7ues
14157,https://en.wikipedia.org/wiki/Bouvard_and_P%C3%A9cuchet
14162,https://fr.wikipedia.org/wiki/Les_Tribulations_d%27un_Chinois_en_Chine_(roman)
14200,https://en.wikipedia.org/wiki/La_Faute_de_l%27Abb%C3%A9_Mouret
14251,https://en.wikipedia.org/wiki/L%27%C3%82me_de_Pierre
14287,https://fr.wikipedia.org/wiki/L%27%C3%8Ele_myst%C3%A9rieuse
14305,https://en.wikipedia.org/wiki/Layamon%27s_Brut
14311,https://es.wikipedia.org/wiki/Bail%C3%A9n_(episodio_nacional)
14314,"https://en.wikipedia.org/wiki/Etiquette_in_Society,_in_Business,_in_Politics,_and_at_Home"
14323,https://en.wikipedia.org/wiki/L%C3%A0-bas_(novel)
14333,https://en.wikipedia.org/wiki/Lippincott%27s_Monthly_Magazine
14391,https://en.wikipedia.org/wiki/T%C3%A1in_B%C3%B3_C%C3%BAailnge
14397,"https://fr.wikipedia.org/wiki/Le_Roman_de_Miraut,_chien_de_chasse"
14398,https://fr.wikipedia.org/wiki/La_F%C3%A9e_des_gr%C3%A8ves_(roman)
14460,"https://en.wikipedia.org/wiki/Faust,_Part_One"
14591,https://en.wikipedia.org/wiki/Goethe%27s_Faust
14670,https://sv.wikipedia.org/wiki/Det_g%C3%A5r_an
14765,https://en.wikipedia.org/wiki/Mart%C3%ADn_Fierro
14765,https://es.wikipedia.org/wiki/El_Gaucho_Mart%C3%ADn_Fierro
14805,https://fr.wikipedia.org/wiki/Les_Troph%C3%A9es
14806,https://en.wikipedia.org/wiki/The_Giant_Raft
14810,https://fr.wikipedia.org/wiki/La_Maison_%C3%A0_vapeur
14820,https://fr.wikipedia.org/wiki/Une_femme_d%27argent
14839,https://en.wikipedia.org/wiki/Filipinas_dentro_de_cien_a%C3%B1os
14904,https://pt.wikipedia.org/wiki/Constitui%C3%A7%C3%A3o_portuguesa_de_1838
14944,https://en.wikipedia.org/wiki/The_Shack_(Blasco_Ib%C3%A1%C3%B1ez_novel)
15041,https://en.wikipedia.org/wiki/The_Negro_Problem
15058,https://en.wikipedia.org/wiki/Sophie%27s_Misfortunes
15059,https://fr.wikipedia.org/wiki/Les_Petites_Filles_mod%C3%A8les
15066,https://es.wikipedia.org/wiki/La_vuelta_de_Mart%C3%ADn_Fierro
15071,https://fr.wikipedia.org/wiki/La_Temp%C3%AAte_(Shakespeare)
15113,https://fr.wikipedia.org/wiki/Vie_de_J%C3%A9sus_(Renan)
15153,https://en.wikipedia.org/wiki/The_Land_of_Heart%27s_Desire
15157,"https://en.wikipedia.org/wiki/The_Philippine_Islands,_1493%E2%80%931898"
15208,https://fr.wikipedia.org/wiki/Les_Mille_et_Un_Fant%C3%B4mes
15305,https://fr.wikipedia.org/wiki/L%27Influence_d%27un_livre
15309,https://en.wikipedia.org/wiki/Rabinal_Ach%C3%AD
15335,https://en.wikipedia.org/wiki/Madame_Chrysanth%C3%A8me_(novel)
15371,https://en.wikipedia.org/wiki/Les_Mille_et_Une_Nuits
15372,https://en.wikipedia.org/wiki/The_Portrait_of_Mr._W._H.
15372,https://fr.wikipedia.org/wiki/Le_Portrait_de_Mr._W._H.
15492,https://en.wikipedia.org/wiki/A_Doll%27s_House
15557,https://fr.wikipedia.org/wiki/Le_Bourg_de_St%C3%A9pantchikovo_et_sa_population
15564,"https://en.wikipedia.org/wiki/The_Philippine_Islands,_1493%E2%80%931898"
15579,https://fr.wikipedia.org/wiki/L%27Affaire_Lerouge
15646,"https://en.wikipedia.org/wiki/Texar%27s_Revenge,_or,_North_Against_South"
15669,https://sv.wikipedia.org/wiki/Fru_Inger_till_%C3%96str%C3%A5t
15724,"https://sv.wikipedia.org/wiki/Vi_Bookar,_Krokar_och_Rothar"
15725,https://en.wikipedia.org/wiki/Do%C3%B1a_Perfecta
15748,https://en.wikipedia.org/wiki/Love%27s_Comedy
15748,https://no.wikipedia.org/wiki/Kj%C3%A6rlighedens_Komedie
15804,https://fr.wikipedia.org/wiki/La_Mort_de_C%C3%A9sar_(Voltaire)
15805,https://fr.wikipedia.org/wiki/La_Mort_de_C%C3%A9sar_(Voltaire)
15808,"https://en.wikipedia.org/wiki/The_History_of_Richard_Raynal,_Solitary"
15837,https://en.wikipedia.org/wiki/Jerusalem_(Lagerl%C3%B6f_novel)
15848,https://fr.wikipedia.org/wiki/La_Com%C3%A9die_des_erreurs
15900,https://en.wikipedia.org/wiki/L%27%C5%92uvre
15941,https://en.wikipedia.org/wiki/An_Englishwoman%27s_Love-letters
15942,https://fr.wikipedia.org/wiki/Antoine_et_Cl%C3%A9op%C3%A2tre
15946,https://en.wikipedia.org/wiki/La_Fontaine%27s_Fables
15976,https://en.wikipedia.org/wiki/Puck_of_Pook%27s_Hill
15995,https://en.wikipedia.org/wiki/Salammb%C3%B4
16021,https://fr.wikipedia.org/wiki/Un_chant_de_No%C3%ABl
16096,https://en.wikipedia.org/wiki/A_Man%27s_Woman
16133,"https://en.wikipedia.org/wiki/The_Philippine_Islands,_1493%E2%80%931898"
16169,"https://en.wikipedia.org/wiki/Dido,_Queen_of_Carthage_(play)"
16189,https://fr.wikipedia.org/wiki/Paradis_(Divine_Com%C3%A9die)
16203,"https://en.wikipedia.org/wiki/The_Philippine_Islands,_1493%E2%80%931898"
16239,https://it.wikipedia.org/wiki/Colomba_(M%C3%A9rim%C3%A9e)
16240,https://en.wikipedia.org/wiki/La_V%C3%A9nus_d%27Ille
16240,https://fr.wikipedia.org/wiki/La_V%C3%A9nus_d%27Ille
16297,"https://en.wikipedia.org/wiki/The_Philippine_Islands,_1493%E2%80%931898"
16392,https://en.wikipedia.org/wiki/Uncle_Tom%27s_Cabin
16392,https://fi.wikipedia.org/wiki/Set%C3%A4_Tuomon_tupa
16393,https://en.wikipedia.org/wiki/Uncle_Tom%27s_Cabin
16393,https://fi.wikipedia.org/wiki/Set%C3%A4_Tuomon_tupa
16425,https://en.wikipedia.org/wiki/Doomed_Love_(novel)
16425,https://pt.wikipedia.org/wiki/Amor_de_Perdi%C3%A7%C3%A3o
16443,https://pt.wikipedia.org/wiki/Uma_Fam%C3%ADlia_Inglesa
